実行70回目 ε:0.50 α:0.50 γ:0.50 学習回数:5612 ステップ数:22
実行71回目 ε:0.50 α:0.50 γ:0.50 学習回数:23366 ステップ数:22
実行74回目 ε:0.50 α:0.50 γ:0.50 学習回数:2777 ステップ数:22
実行73回目 ε:0.50 α:0.50 γ:0.50 学習回数:18915 ステップ数:22
実行76回目 ε:0.50 α:0.50 γ:0.50 学習回数:9865 ステップ数:22
実行75回目 ε:0.50 α:0.50 γ:0.50 学習回数:29778 ステップ数:22
実行77回目 ε:0.50 α:0.50 γ:0.50 学習回数:4946 ステップ数:22
実行78回目 ε:0.50 α:0.50 γ:0.50 学習回数:26199 ステップ数:22
実行79回目 ε:0.50 α:0.50 γ:0.50 学習回数:20140 ステップ数:22
実行80回目 ε:0.50 α:0.50 γ:0.50 学習回数:2378 ステップ数:22
実行82回目 ε:0.50 α:0.50 γ:0.50 学習回数:37663 ステップ数:22
実行83回目 ε:0.50 α:0.50 γ:0.50 学習回数:10682 ステップ数:22
実行81回目 ε:0.50 α:0.50 γ:0.50 学習回数:65862 ステップ数:22
実行85回目 ε:0.50 α:0.50 γ:0.50 学習回数:17543 ステップ数:22
実行88回目 ε:0.50 α:0.50 γ:0.50 学習回数:8566 ステップ数:22
実行86回目 ε:0.50 α:0.50 γ:0.50 学習回数:9657 ステップ数:22
実行84回目 ε:0.50 α:0.50 γ:0.50 学習回数:99079 ステップ数:22
実行90回目 ε:0.50 α:0.50 γ:0.50 学習回数:18192 ステップ数:22
実行89回目 ε:0.50 α:0.50 γ:0.50 学習回数:9352 ステップ数:22
実行92回目 ε:0.50 α:0.50 γ:0.50 学習回数:2740 ステップ数:22
実行91回目 ε:0.50 α:0.50 γ:0.50 学習回数:29642 ステップ数:22
実行87回目 ε:0.50 α:0.50 γ:0.50 学習回数:80458 ステップ数:22
実行93回目 ε:0.50 α:0.50 γ:0.50 学習回数:500 ステップ数:22
実行97回目 ε:0.50 α:0.50 γ:0.50 学習回数:704 ステップ数:22
実行96回目 ε:0.50 α:0.50 γ:0.50 学習回数:3575 ステップ数:22
実行95回目 ε:0.50 α:0.50 γ:0.50 学習回数:26335 ステップ数:22
実行99回目 ε:0.50 α:0.50 γ:0.50 学習回数:12847 ステップ数:22
実行94回目 ε:0.50 α:0.50 γ:0.50 学習回数:40187 ステップ数:22
実行100回目 ε:0.50 α:0.50 γ:0.50 学習回数:40810 ステップ数:22
実行98回目 ε:0.50 α:0.50 γ:0.50 学習回数:31575 ステップ数:22
実行6回目 ε:0.50 α:0.50 γ:0.50 学習回数:19037 ステップ数:22
実行3回目 ε:0.50 α:0.50 γ:0.50 学習回数:23782 ステップ数:22
実行8回目 ε:0.50 α:0.50 γ:0.50 学習回数:11713 ステップ数:22
実行2回目 ε:0.50 α:0.50 γ:0.50 学習回数:33832 ステップ数:22
実行1回目 ε:0.50 α:0.50 γ:0.50 学習回数:2866 ステップ数:22
実行4回目 ε:0.50 α:0.50 γ:0.50 学習回数:69811 ステップ数:22
実行5回目 ε:0.50 α:0.50 γ:0.50 学習回数:75286 ステップ数:22
実行12回目 ε:0.50 α:0.50 γ:0.50 学習回数:754 ステップ数:22
実行9回目 ε:0.50 α:0.50 γ:0.50 学習回数:1074 ステップ数:22
